# condition=Commensal_HOBIC, snapshot_index=100, t=5.000000e-01
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.071429,0.214286,0.714286,0.10978652,0.00034957,0.55058352,0.19940030,0.500000
0.071429,0.214286,0.785714,0.10947188,0.00035797,0.54959034,0.19918815,0.500000
0.071429,0.214286,0.857143,0.11162996,0.00041028,0.56124303,0.19889773,0.500000
0.071429,0.214286,0.928571,0.10921126,0.00033793,0.54768277,0.19940605,0.500000
0.071429,0.214286,1.000000,0.10832112,0.00031707,0.54260593,0.19963130,0.500000
0.071429,0.285714,0.000000,0.10844654,0.00032153,0.54348987,0.19953738,0.500000
0.071429,0.285714,0.071429,0.10997425,0.00035334,0.55136475,0.19945825,0.500000
0.071429,0.285714,0.142857,0.10924999,0.00034104,0.54806610,0.19933725,0.500000
0.071429,0.285714,0.214286,0.11029923,0.00036614,0.55343012,0.19930110,0.500000
0.071429,0.285714,0.285714,0.10900427,0.00033855,0.54703458,0.19926394,0.500000
0.071429,0.285714,0.357143,0.10775300,0.00031233,0.54037512,0.19940407,0.500000
0.071429,0.285714,0.428571,0.10939170,0.00034135,0.54838152,0.19948101,0.500000
0.071429,0.285714,0.500000,0.10870259,0.00032351,0.54495501,0.19947075,0.500000
0.071429,0.285714,0.571429,0.10659472,0.00029398,0.53445423,0.19944593,0.500000
0.071429,0.285714,0.642857,0.10985342,0.00035282,0.55101535,0.19936545,0.500000
0.071429,0.285714,0.714286,0.11029987,0.00036307,0.55332165,0.19934133,0.500000
0.071429,0.285714,0.785714,0.10998347,0.00035442,0.55145697,0.19944162,0.500000
0.071429,0.285714,0.857143,0.11009030,0.00036614,0.55263551,0.19920960,0.500000
0.071429,0.285714,0.928571,0.10749244,0.00030780,0.53883892,0.19948900,0.500000
0.071429,0.285714,1.000000,0.10856435,0.00032465,0.54420270,0.19949250,0.500000
0.071429,0.357143,0.000000,0.11192087,0.00041572,0.56278893,0.19886828,0.500000
0.071429,0.357143,0.071429,0.10835286,0.00033077,0.54371379,0.19928290,0.500000
0.071429,0.357143,0.142857,0.11032431,0.00036058,0.55323186,0.19941786,0.500000
0.071429,0.357143,0.214286,0.10959972,0.00035056,0.54968710,0.19938564,0.500000
0.071429,0.357143,0.285714,0.11013581,0.00035989,0.55238184,0.19938348,0.500000
0.071429,0.357143,0.357143,0.10800435,0.00031605,0.54150029,0.19945390,0.500000
0.071429,0.357143,0.428571,0.11037235,0.00036638,0.55330385,0.19947873,0.500000
0.071429,0.357143,0.500000,0.11066168,0.00037238,0.55563393,0.19916293,0.500000
0.071429,0.357143,0.571429,0.10974582,0.00034926,0.55034062,0.19941436,0.500000
