# condition=Dysbiotic_HOBIC, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,7.14285714e-01,2.85714286e-01,7.00609623e-02,1.20081751e-02,4.25990115e-01,1.64466169e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,3.57142857e-01,7.08141410e-02,2.01581951e-02,4.59807313e-01,1.54008297e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,4.28571429e-01,6.94487816e-02,1.20135611e-02,4.19813573e-01,1.65427671e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,5.00000000e-01,7.03293022e-02,1.74840060e-02,4.45650834e-01,1.57812567e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,5.71428571e-01,6.99042120e-02,1.18468987e-02,4.24547255e-01,1.64655904e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,6.42857143e-01,7.08948856e-02,1.07152120e-02,4.34204180e-01,1.63275456e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.14285714e-01,6.96852785e-02,7.16900079e-03,4.08711459e-01,1.70499938e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.85714286e-01,7.03272082e-02,1.38110805e-02,4.32774639e-01,1.62503072e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,8.57142857e-01,7.08481815e-02,1.78184424e-02,4.50808517e-01,1.57158037e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,9.28571429e-01,7.05575443e-02,1.22602772e-02,4.35203507e-01,1.62125404e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,1.00000000e+00,6.94281103e-02,1.29303195e-02,4.20421430e-01,1.65139323e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,0.00000000e+00,6.97576349e-02,1.11692984e-02,4.19427429e-01,1.66316340e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.14285714e-02,7.04963905e-02,1.52874025e-02,4.40851830e-01,1.59909488e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,1.42857143e-01,7.02640967e-02,1.27491742e-02,4.30662848e-01,1.63153374e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,2.14285714e-01,7.00105634e-02,1.30037892e-02,4.28964106e-01,1.63208442e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,2.85714286e-01,6.95967630e-02,1.15508844e-02,4.19541375e-01,1.65887722e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,3.57142857e-01,7.04410398e-02,9.32262719e-03,4.25061611e-01,1.65719599e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,4.28571429e-01,6.98931366e-02,1.78485391e-02,4.39657330e-01,1.58971844e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,5.00000000e-01,6.97382057e-02,1.38784656e-02,4.27546795e-01,1.63112451e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,5.71428571e-01,6.96287687e-02,7.70216082e-03,4.10383014e-01,1.69667765e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,6.42857143e-01,6.98741398e-02,1.18009579e-02,4.22429074e-01,1.65410347e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.14285714e-01,6.98942848e-02,1.14085205e-02,4.22037941e-01,1.65611377e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.85714286e-01,7.00025022e-02,1.50605412e-02,4.29837809e-01,1.62857945e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,8.57142857e-01,6.98282485e-02,1.47797573e-02,4.32154822e-01,1.61581556e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,9.28571429e-01,6.91168871e-02,8.70316067e-03,4.05500826e-01,1.70448203e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,1.00000000e+00,7.02464603e-02,1.48450556e-02,4.37372059e-01,1.60610306e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,0.00000000e+00,7.01231658e-02,1.56615817e-02,4.35618262e-01,1.60973889e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,7.14285714e-02,7.02028564e-02,1.18652030e-02,4.29439149e-01,1.63475679e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,1.42857143e-01,6.99428383e-02,1.21397167e-02,4.25976503e-01,1.64194123e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,2.14285714e-01,7.00993013e-02,1.57457319e-02,4.38819992e-01,1.59745004e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,2.85714286e-01,7.05338468e-02,1.11435315e-02,4.31005516e-01,1.63649522e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,3.57142857e-01,7.03101367e-02,1.76479359e-02,4.45128258e-01,1.57954781e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,4.28571429e-01,6.96983186e-02,1.27313415e-02,4.24714713e-01,1.64106202e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,5.00000000e-01,6.91894590e-02,7.15069215e-03,4.02445621e-01,1.71922504e-01,5.00000000e-02
