label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
56268,-34.275887,-71.356483,38.950745,-6.9779721e-06,-3.2666458e-06,-1.1617331e-05,1.3940067e-05,BULK,BULK
56269,-33.947552,-72.156029,39.005417,-7.5153848e-06,-3.0608549e-06,-1.1131331e-05,1.3775209e-05,BULK,BULK
56270,-33.554832,-72.07914,38.587959,-8.9092446e-06,-3.1930272e-06,-9.610053e-06,1.348789e-05,BULK,BULK
56271,-40.913212,-70.072411,37.941269,5.3305541e-07,2.8038776e-06,-1.3032969e-05,1.334182e-05,BULK,BULK
56272,-41.20166,-69.763077,37.823761,-1.1177174e-06,6.0405696e-06,-4.3463883e-06,7.5252152e-06,BULK,BULK
56273,-41.280838,-70.110451,37.91711,2.0924282e-09,4.1171547e-06,-1.2708603e-05,1.3358876e-05,BULK,BULK
56274,-41.865181,-70.395271,34.163677,3.8187299e-08,2.8988014e-08,-3.6068998e-10,4.794481e-08,BULK,BULK
56275,-41.68428,-70.456917,33.753979,3.6207965e-08,3.2092842e-08,9.8642898e-09,4.9378856e-08,BULK,BULK
56276,-31.465858,-73.696701,30.858997,-1.2603757e-05,-1.9949111e-06,-2.067171e-06,1.2927008e-05,BULK,BULK
56277,-31.495468,-73.948181,31.296764,-1.2429725e-05,-1.7486213e-06,-1.3598506e-06,1.2625567e-05,BULK,BULK
56278,-31.469671,-74.187714,30.871952,-1.196116e-05,-1.5919512e-06,-1.6088248e-06,1.2173413e-05,BULK,BULK
56279,-33.158894,-77.142166,27.071884,-3.339208e-06,8.1182725e-06,-8.2529886e-07,8.8169029e-06,BULK,BULK
56280,-37.348434,-76.907707,27.170612,1.0940023e-05,1.0468601e-05,2.0315852e-07,1.5143216e-05,BULK,BULK
56281,-37.501152,-77.078697,27.57918,1.1410769e-05,8.336543e-06,2.46526e-06,1.4345072e-05,BULK,BULK
